CLUSTER,30046-001,30046-002,30046-003,30046-004,30046-005,30046-006,30046-007,30046-009,30046-010,30046-011,30046-012,30046-013,30046-014,30046-015,30046-017,30046-018,30046-019,30046-020,30046-021,30046-022,30046-023
Cluster-5055.0,6,4,0,6,14,9,4,5,8,10,15,9,5,6,5,13,6,1,9,4,9
Cluster-5056.0,1,3,1,3,5,1,2,1,0,1,0,0,1,0,1,4,9,2,0,0,1
Cluster-5057.0,1,0,3,12,0,3,0,0,4,0,3,0,0,0,1,0,0,5,0,0,5
Cluster-5058.0,598,670,543,781,1223,597,1634,965,804,540,656,2728,503,805,624,597,702,516,538,435,1322
Cluster-5059.0,23,41,22,17,21,27,14,32,16,7,14,40,15,33,40,28,19,27,15,30,17
Cluster-5060.0,3,1,5,0,7,7,2,3,0,6,8,2,0,12,1,6,3,6,0,6,2
Cluster-5061.0,68,73,102,41,201,159,66,103,48,71,66,57,108,153,42,86,102,98,61,95,121
Cluster-5062.0,1296,1586,1256,1021,780,1207,1051,1437,1026,777,1262,1487,797,1067,1307,1595,972,1261,914,1283,770
Cluster-5063.0,18,9,16,37,6,14,37,12,14,20,5,9,11,20,37,16,18,15,49,11,41
Cluster-5064.0,8,5,0,3,0,2,5,0,3,0,1,0,11,0,2,4,2,0,0,5,5
Cluster-5065.0,18,8,19,7,32,17,3,27,0,3,10,9,5,25,0,15,28,3,3,73,19
Cluster-5066.0,466,633,941,842,4695,6858,2089,738,574,1493,1541,407,611,1217,494,1972,698,937,667,687,1371
Cluster-5067.0,2,12,21,44,5,23,14,14,0,8,44,4,6,27,41,12,23,6,3,13,11
Cluster-5068.0,1,1,3,5,10,6,2,0,0,5,0,2,9,1,2,3,4,11,4,0,2
Cluster-5069.0,28,63,77,38,230,272,125,75,25,85,75,24,38,61,33,65,54,80,62,41,99
Cluster-5070.0,5,8,3,5,2,4,1,2,3,4,1,3,8,1,1,6,5,2,4,5,0
Cluster-5071.0,19,70,108,117,86,136,233,98,102,96,64,37,51,30,77,68,116,69,118,61,112
Cluster-5072.0,3,0,3,0,0,0,4,3,0,0,1,0,1,4,4,0,2,0,0,0,1
Cluster-5073.0,5,2,1,1,7,2,1,2,0,1,0,0,2,6,0,2,4,2,0,1,1
Cluster-5074.0,4,0,0,0,1,1,0,0,1,0,0,0,1,6,0,1,0,0,1,0,0
Cluster-5075.0,20,13,17,13,5,11,5,5,13,9,6,6,8,8,11,49,14,5,4,12,9
Cluster-5076.0,10,14,14,3,14,12,16,9,6,11,6,0,4,4,4,4,2,25,3,16,17
Cluster-5077.0,10,2,5,0,0,0,0,5,0,2,0,2,0,0,9,0,9,0,0,1,4
Cluster-5078.0,1,2,1,1,0,1,1,0,0,2,1,2,0,1,0,2,1,1,0,0,1
Cluster-5079.0,3,1,4,4,0,1,2,4,1,0,6,3,3,4,0,4,3,0,0,3,5
Cluster-5080.0,183,163,125,126,154,141,60,153,59,150,114,228,59,167,159,245,176,243,86,174,52
Cluster-5081.0,189,223,313,305,849,587,272,289,220,339,490,212,175,235,233,318,256,476,182,192,875
Cluster-5082.0,2,35,18,11,33,71,18,20,1,17,45,9,16,54,7,24,15,53,3,25,7
Cluster-5083.0,2,3,2,4,61,24,20,2,1,10,29,3,6,1,0,4,11,4,0,13,4
Cluster-5084.0,2,0,1,6,36,37,15,3,2,5,5,1,1,1,2,17,2,4,3,1,0
Cluster-5085.0,152,64,125,62,17,20,0,111,100,52,112,152,49,62,153,74,77,182,41,96,15
Cluster-5086.0,10,11,20,24,20,4,11,10,0,0,18,33,6,21,10,36,3,0,21,27,0
Cluster-5087.0,16,5,12,12,3,12,5,10,3,2,3,2,0,4,9,8,7,2,0,8,4
Cluster-5088.0,17,4,6,17,13,9,4,6,6,12,0,3,4,11,1,8,27,5,7,12,10
Cluster-5089.0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,3,1,0
Cluster-5090.0,1192,1083,2100,1741,6284,10866,2051,1168,367,1256,2411,775,624,2458,992,2524,830,1489,394,1800,407
Cluster-5091.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,13,1,0,0,0,1
Cluster-5092.0,2,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Cluster-5093.0,7,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Cluster-5094.0,18,11,24,18,18,21,10,6,20,14,14,14,23,10,16,20,18,15,17,11,14
Cluster-5095.0,4,3,9,13,4,6,9,12,1,7,1,0,2,4,8,1,0,6,5,4,0
Cluster-5096.0,3,17,0,0,6,0,0,1,0,1,2,0,0,3,4,3,0,13,0,5,0
Cluster-5097.0,165,107,124,151,112,100,36,175,65,104,161,316,84,108,104,146,87,104,46,136,31
Cluster-5098.0,110,261,267,152,188,345,348,321,285,252,309,261,209,281,194,296,268,144,287,519,478
Cluster-5099.0,1,1,1,2,2,4,4,2,0,2,3,0,0,1,1,3,1,1,1,2,3
Cluster-5100.0,2,1,1,0,2,9,1,1,2,0,5,0,1,8,0,0,0,0,1,0,0
Cluster-5101.0,8,0,0,5,0,0,0,2,0,5,3,3,0,0,6,0,14,16,4,4,6
Cluster-5102.0,15,28,28,90,63,26,17,43,15,28,26,6,33,39,22,60,56,35,33,17,91
Cluster-5103.0,6,2,1,12,4,5,2,1,2,3,1,0,5,2,2,3,10,4,2,1,4
Cluster-5104.0,3,2,8,4,1,3,1,9,0,4,0,2,1,7,3,2,0,0,0,2,4
Cluster-5105.0,16,10,17,8,2,23,41,0,33,24,33,35,33,18,19,15,16,22,52,24,39
Cluster-5106.0,15,21,21,4,9,6,31,3,13,24,8,6,25,14,37,12,10,16,5,2,11
Cluster-5107.0,10,6,1,16,0,5,12,0,0,6,7,6,1,3,7,0,6,0,1,3,3
Cluster-5108.0,20,10,22,12,18,18,54,17,28,21,14,18,18,14,22,21,15,27,24,10,32
Cluster-5109.0,1,3,5,3,6,11,5,3,2,4,6,3,0,11,3,5,1,2,0,7,2
Cluster-5110.0,2,2,2,2,7,4,12,4,1,4,1,11,3,8,6,3,5,4,3,2,9
Cluster-5111.0,5,2,0,1,8,2,0,6,1,0,0,8,2,10,6,0,0,1,4,3,0
Cluster-5112.0,4,5,10,4,6,13,1,10,8,0,7,14,1,6,12,4,0,9,7,11,5
Cluster-5113.0,2,0,4,3,2,1,5,5,4,6,4,1,1,4,0,3,5,4,1,1,1
Cluster-5114.0,17,8,6,20,0,4,6,7,0,0,23,6,0,5,27,7,11,6,0,17,0
Cluster-5115.0,213,94,146,172,85,110,121,97,77,193,112,36,91,136,115,221,194,58,98,58,59
Cluster-5116.0,1,0,1,11,0,1,1,0,0,2,1,0,0,4,1,0,1,0,1,0,0
Cluster-5117.0,7,6,5,2,3,9,3,11,0,0,3,22,8,17,11,0,4,6,3,6,0
Cluster-5118.0,1,7,0,29,1,3,14,17,15,4,7,15,10,7,3,7,25,2,11,18,9
Cluster-5119.0,210,156,193,200,205,112,52,216,72,137,406,146,102,267,392,288,218,150,152,282,95
Cluster-5120.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0
Cluster-5121.0,10339,23137,26940,19246,16374,28461,38629,25476,35189,19845,16874,17950,16515,16531,13048,19939,19463,11291,20148,16537,32985
Cluster-5122.0,51,17,7,45,11,6,2,23,0,12,41,28,1,16,32,15,13,50,17,36,0
Cluster-5123.0,53762,41338,36835,25780,56428,46083,14492,49731,21351,25312,36849,60497,19327,72958,75149,61215,28409,33756,25549,113562,21480
Cluster-5124.0,37,38,33,31,36,55,18,28,14,26,55,26,26,24,32,83,39,38,16,43,26
Cluster-5125.0,32,20,14,17,29,30,20,11,12,25,23,18,9,23,23,32,12,30,10,23,24
Cluster-5126.0,2,15,0,0,11,14,6,11,19,9,13,17,7,8,7,18,10,14,15,8,6
Cluster-5127.0,9,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,1,0
Cluster-5128.0,8,2,0,15,0,3,4,0,0,3,5,3,5,2,1,17,2,2,0,0,0
Cluster-5129.0,546,964,805,739,834,941,604,822,468,598,570,443,448,983,574,762,711,677,457,1063,806
Cluster-5130.0,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
Cluster-5131.0,7,7,12,12,7,20,17,22,6,13,29,19,4,12,12,30,9,11,21,8,37
Cluster-5132.0,2253,4519,7218,4850,2925,3321,4296,4322,4803,3671,2193,5544,2959,3698,4569,4210,4448,4704,4327,4925,5855
Cluster-5133.0,421,503,393,358,468,434,290,479,251,335,794,882,255,468,768,635,405,478,230,1090,245
Cluster-5134.0,153,108,257,233,54,107,91,136,79,179,82,54,138,94,47,228,257,78,59,97,62
Cluster-5135.0,6,2,0,1,7,9,0,0,1,1,1,0,2,1,1,0,1,1,0,1,0
Cluster-5136.0,7,17,13,53,5,19,16,43,19,3,22,22,17,17,27,28,19,12,17,21,17
Cluster-5137.0,11,3,4,11,0,4,2,3,5,8,0,2,7,10,2,10,13,5,6,9,5
Cluster-5138.0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Cluster-5139.0,23,5,1,14,7,4,4,8,9,7,0,5,8,2,3,13,8,3,10,7,3
Cluster-5140.0,10,17,8,9,82,53,20,16,13,22,68,13,14,31,16,58,9,15,8,27,17
Cluster-5141.0,1,8,13,9,9,12,6,5,4,6,4,7,4,8,7,7,6,4,3,4,10
Cluster-5142.0,3,6,6,4,5,2,1,1,1,3,4,1,3,1,2,2,7,0,1,4,0
Cluster-5143.0,2,0,5,0,17,14,0,0,4,3,23,16,19,11,11,9,0,0,0,18,0
Cluster-5144.0,13,5,11,9,3,5,8,7,3,11,0,2,3,5,0,13,19,6,6,5,4
Cluster-5145.0,13,12,6,12,5,4,7,4,2,6,5,3,5,2,9,19,8,3,3,9,5
Cluster-5146.0,41,26,42,43,9,11,22,12,16,18,40,3,24,32,18,75,44,27,17,30,10
Cluster-5147.0,242,460,277,301,362,376,253,483,160,235,304,388,162,337,395,591,245,198,166,579,191
Cluster-5148.0,5,22,11,6,4,3,3,1,3,6,2,2,0,8,2,2,2,3,2,5,5
Cluster-5149.0,1,2,0,0,0,4,0,0,0,1,3,0,0,4,0,1,0,0,0,4,0
Cluster-5150.0,38,60,92,65,220,254,104,81,47,127,140,51,57,102,68,154,51,65,27,103,66
Cluster-5151.0,26,33,39,47,73,72,33,45,22,54,34,31,14,37,37,34,40,26,20,39,67
Cluster-5152.0,41,44,17,3,0,18,66,38,24,2,52,120,0,24,28,20,0,21,3,10,10
Cluster-5153.0,3,0,2,5,0,0,2,0,0,0,0,6,0,0,0,0,4,0,0,0,2
Cluster-5154.0,12,2,3,4,1,3,3,1,0,0,1,1,7,7,0,9,3,3,0,2,1
Cluster-5155.0,2,1,4,3,0,1,2,2,2,4,2,1,0,1,3,5,5,1,2,1,1
Cluster-5156.0,6,0,0,14,0,0,9,0,0,0,1,0,0,0,0,9,0,0,8,20,0
Cluster-5157.0,31,17,15,31,10,13,16,7,9,14,4,0,8,20,13,18,24,6,4,9,4
Cluster-5158.0,264,581,192,231,178,160,237,322,222,195,118,157,345,145,133,264,500,205,415,112,201
Cluster-5159.0,1252,1615,1424,760,733,813,394,1473,627,842,1256,1398,663,1656,1118,1420,1219,2003,1037,1882,705
Cluster-5160.0,2034,2938,2556,3750,2510,2923,3373,2945,2047,2146,2355,3507,1885,2351,3069,3842,2659,3139,2162,3400,3107
Cluster-5161.0,6,5,4,5,22,12,3,8,9,6,13,14,10,20,8,21,12,11,2,19,2
Cluster-5162.0,222,1172,516,276,137,561,16,433,70,283,428,232,166,508,463,844,14,592,162,136,25
Cluster-5163.0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0
Cluster-5164.0,56,51,53,43,82,44,87,29,48,48,58,47,48,47,25,57,70,101,55,26,69
Cluster-5165.0,22,22,26,27,1748,699,42,17,12,39,28,13,17,9,28,59,20,37,27,15,57
Cluster-5166.0,35,26,68,11,73,33,13,30,17,21,17,29,24,52,13,15,1,22,29,31,9
Cluster-5167.0,26,28,28,32,49,37,22,14,15,46,50,29,15,42,21,43,30,35,13,53,45
Cluster-5168.0,106,40,139,259,107,48,398,51,130,60,35,115,19,124,113,84,87,160,105,22,167
Cluster-5169.0,11,0,3,3,0,1,0,2,1,0,0,1,3,5,5,2,4,0,0,0,2
Cluster-5170.0,153,214,144,185,150,124,112,199,64,101,275,274,80,123,170,260,144,123,139,343,196
Cluster-5171.0,26,46,37,30,140,244,45,15,12,70,96,14,20,79,40,107,34,41,18,70,20
Cluster-5172.0,58,53,71,20,62,53,17,80,19,40,230,203,28,101,62,138,68,64,26,179,16
Cluster-5173.0,17,10,28,8,0,9,3,13,9,3,4,12,10,6,0,0,6,6,0,6,0
Cluster-5174.0,9,1,8,9,2,2,6,1,0,3,6,0,1,5,3,9,4,3,1,1,7
Cluster-5175.0,17,12,3,16,19,9,0,5,0,0,2,12,4,0,7,5,6,46,0,9,0
Cluster-5176.0,1,1,1,2,0,1,2,0,0,2,0,0,1,0,1,0,1,0,0,1,0
Cluster-5177.0,2,5,17,14,20,15,4,12,6,5,5,8,10,11,2,18,5,1,4,14,205
Cluster-5178.0,1,2,7,6,5,0,2,3,0,6,3,3,10,4,1,3,5,6,6,3,1
Cluster-5179.0,5,6,9,10,29,22,14,12,4,12,19,9,2,8,8,21,9,5,9,10,9
Cluster-5180.0,4,4,2,0,15,24,8,2,3,3,11,6,2,10,1,5,6,2,3,10,9
Cluster-5181.0,1,0,1,2,1,1,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0
Cluster-5182.0,208,109,141,189,87,117,117,96,67,153,85,32,84,118,97,252,202,78,93,77,68
Cluster-5183.0,4,0,3,3,0,3,3,0,0,0,4,1,2,2,1,1,6,0,4,1,0
Cluster-5184.0,935,1525,1177,982,1292,1310,2123,1491,2099,1363,1309,1478,1054,988,851,1031,1236,869,1307,822,1553
Cluster-5185.0,328,301,302,358,289,295,194,241,179,382,286,504,161,480,400,358,321,345,241,538,144
Cluster-5186.0,2,2,8,4,1,2,2,5,0,2,0,3,0,4,4,3,0,0,0,2,2
Cluster-5187.0,168,104,122,182,75,112,100,101,90,146,80,51,82,130,88,179,206,60,98,71,63
Cluster-5188.0,366,288,331,463,371,454,339,363,276,257,461,461,150,292,363,382,237,218,252,500,216
Cluster-5189.0,212,206,256,290,804,533,249,222,228,328,415,223,125,213,197,343,243,464,174,174,846
Cluster-5190.0,5,18,2,11,19,21,5,10,0,15,11,50,4,18,21,16,11,26,17,17,0
Cluster-5191.0,1,2,1,0,0,1,3,0,1,3,2,0,2,0,0,0,1,2,0,0,2
Cluster-5192.0,56,94,144,138,253,258,54,66,29,159,165,66,77,165,137,176,95,113,69,140,48
Cluster-5193.0,6716,9001,7109,6767,7987,8389,2415,8819,3200,5333,9682,8608,3977,9077,8276,10457,6570,7640,3762,10974,2011
Cluster-5194.0,1947,2285,2472,2282,14401,14896,5081,2370,1039,3695,6998,1758,1609,3535,2088,7388,2173,2503,1540,3426,1661
Cluster-5195.0,13167,14035,17167,15678,15716,15887,3374,15147,3958,8491,22483,16182,6006,17042,19900,21655,12099,15025,7520,20172,1858
Cluster-5196.0,1,1,1,2,2,3,1,2,1,0,1,1,2,0,0,1,2,0,2,1,2
Cluster-5197.0,2,0,2,7,9,2,1,0,0,0,3,4,2,6,0,4,1,1,0,3,2
Cluster-5198.0,11,19,13,27,5,15,0,20,0,6,28,15,9,22,19,26,0,13,7,3,0
Cluster-5199.0,2,0,0,0,0,0,5,0,0,0,1,5,4,2,4,0,0,0,0,9,2
Cluster-5200.0,5,2,0,0,1,0,3,1,0,4,2,1,0,0,1,0,0,2,2,0,5
Cluster-5201.0,2,0,0,0,0,1,0,1,0,1,0,1,2,2,0,1,0,2,0,1,0
Cluster-5202.0,36,23,50,15,18,17,0,21,6,12,37,47,7,38,62,14,19,37,17,51,0
Cluster-5203.0,44,32,57,62,140,323,81,50,45,85,69,24,56,55,31,118,35,53,53,80,128
Cluster-5204.0,7,15,25,25,55,70,27,14,16,30,36,11,17,26,12,40,22,12,14,18,32
Cluster-5205.0,2,2,3,3,2,2,3,2,1,0,0,0,1,1,0,3,1,1,1,2,2
Cluster-5206.0,28,38,42,47,79,59,38,58,33,43,65,38,30,48,22,86,40,27,17,38,44
Cluster-5207.0,15,4,7,0,6,4,0,4,0,0,0,3,0,8,10,0,0,0,0,16,0
Cluster-5208.0,29,27,25,14,48,17,29,5,13,32,55,21,23,21,23,51,31,25,19,28,11
Cluster-5209.0,5,13,0,12,11,26,0,5,14,11,9,14,1,98,16,14,19,26,9,8,42
Cluster-5210.0,1504,2200,1726,1308,1582,940,1703,2150,1055,1224,2885,4024,670,1611,1696,1854,1291,1648,957,1381,1230
Cluster-5211.0,2,5,8,0,8,0,4,0,0,13,5,14,0,0,0,12,12,35,0,33,0
Cluster-5212.0,1,0,1,2,15,2,1,0,0,1,3,1,0,11,1,0,4,0,3,2,0
Cluster-5213.0,20,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,7,13
Cluster-5214.0,5,3,4,4,6,0,0,3,1,3,2,3,3,3,5,7,2,5,2,9,1
Cluster-5215.0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0
Cluster-5216.0,3,6,16,0,12,21,5,11,6,6,3,6,0,5,4,13,1,6,3,11,8
Cluster-5217.0,6475,6383,5632,5537,6114,6145,3528,4377,2140,6423,6471,8640,2939,8677,8437,8201,6845,8498,4222,13948,1493
Cluster-5218.0,3,3,0,0,1,2,9,3,0,0,3,10,2,3,2,0,1,0,0,1,2
Cluster-5219.0,5,1,6,0,1,0,5,2,0,2,2,0,1,0,6,5,0,4,6,0,0
Cluster-5220.0,9,6,13,1,10,23,3,3,6,10,7,8,0,4,3,40,11,21,3,6,38
Cluster-5221.0,793,1935,2303,1814,2107,5243,4030,2603,1982,1498,1737,1483,1717,2300,1589,2341,1374,1365,1552,2879,4749
Cluster-5222.0,14,7,13,8,26,5,6,12,21,13,4,19,8,14,18,13,9,28,5,3,12
Cluster-5223.0,16,8,0,11,0,0,8,4,0,11,13,3,13,8,16,5,5,0,3,4,12
Cluster-5224.0,2,1,0,1,0,2,1,0,2,1,0,1,2,2,0,3,6,2,2,0,2
Cluster-5225.0,40,78,0,0,42,21,15,49,0,30,12,6,6,27,5,0,19,27,12,29,10
Cluster-5226.0,2,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,5,4,0,0,0
Cluster-5227.0,336,303,335,414,1018,858,454,438,275,436,474,280,219,485,449,629,385,394,311,384,554
Cluster-5228.0,201,223,153,166,301,309,115,95,74,251,281,342,100,333,299,276,183,318,150,441,18
Cluster-5229.0,16761,19622,18509,16248,54938,90762,25042,11171,5955,33003,25355,23798,10274,29427,24964,34535,20808,27620,15302,48396,3372
Cluster-5230.0,5,3,0,4,1,8,0,0,0,0,2,0,1,0,0,9,0,2,3,0,0
Cluster-5231.0,2,5,3,7,3,6,3,6,2,1,16,4,2,11,3,11,5,5,6,10,4
Cluster-5232.0,1,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,1
Cluster-5233.0,211,107,133,209,89,127,134,97,81,176,103,46,89,149,90,210,227,70,90,66,76
Cluster-5234.0,13,1,1,8,7,7,2,1,0,0,7,0,3,4,5,4,7,3,4,4,6
Cluster-5235.0,2,0,4,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,1
Cluster-5236.0,16,3,3,1,18,12,6,3,21,11,21,16,4,8,4,11,12,21,14,6,5
Cluster-5237.0,188,104,135,186,78,123,110,114,70,185,102,36,79,109,88,209,203,68,77,70,69
Cluster-5238.0,5,0,0,3,17,17,1,3,3,13,5,4,0,4,2,4,2,0,0,2,8
Cluster-5239.0,12,4,10,24,20,13,12,22,7,22,3,3,20,22,5,19,5,14,5,18,17
Cluster-5240.0,17,8,3,1,0,2,1,0,1,2,4,1,4,9,0,3,6,2,3,0,0
Cluster-5241.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,4,0
Cluster-5242.0,2,2,1,0,1,0,0,0,3,2,0,1,0,2,0,1,1,0,0,0,0
Cluster-5243.0,19,12,14,11,9,19,5,12,1,12,7,2,7,10,13,24,7,0,3,8,6
Cluster-5244.0,8,6,8,35,0,27,0,10,0,37,0,28,0,0,15,13,9,10,11,9,4
Cluster-5245.0,3,0,2,1,0,0,0,1,0,0,1,1,2,3,0,3,7,0,0,2,0
Cluster-5246.0,7,0,4,1,22,15,17,0,3,3,2,2,2,5,5,17,7,1,3,3,11
Cluster-5247.0,94,231,232,416,297,326,532,315,351,243,171,332,211,188,218,405,291,163,376,216,528
Cluster-5248.0,214,241,291,80,243,289,34,250,78,209,159,303,84,498,544,362,124,165,188,1326,22
Cluster-5249.0,6,8,14,33,25,24,54,19,13,6,17,0,13,8,25,30,7,9,15,0,22
Cluster-5250.0,5,0,0,0,0,7,0,0,0,0,0,9,0,0,1,0,0,12,3,2,7
Cluster-5251.0,21,44,58,28,29,32,4,21,16,30,76,72,20,40,73,85,50,55,21,119,0
Cluster-5252.0,62853,81056,58171,34488,37659,40402,12790,73877,29000,46609,87586,98880,24756,71981,90185,79605,41032,66571,29903,92274,13889
Cluster-5253.0,230,1041,458,285,124,541,20,398,77,272,392,229,208,495,503,776,22,568,137,123,12
Cluster-5254.0,8,18,33,5,1,16,1,2,1,0,9,4,0,8,11,3,24,45,1,16,0
Cluster-5255.0,12982,15901,10190,13462,25888,25449,4297,15400,4620,9271,18517,17187,6571,16024,21482,22795,12320,8977,6177,34461,2421
Cluster-5256.0,16,93,60,50,35,140,17,29,16,28,97,34,48,69,101,106,0,65,23,25,6
Cluster-5257.0,5,1,0,1,1,4,3,1,0,1,2,0,2,2,1,1,6,1,0,0,0
Cluster-5258.0,2,1,7,3,3,3,0,2,2,2,1,0,1,4,1,1,2,0,0,1,1
Cluster-5259.0,300,913,1074,862,738,1352,2403,1001,1436,683,813,696,811,684,770,1198,835,555,1109,940,2086
Cluster-5260.0,1,33,10,9,0,11,0,0,0,9,17,4,9,23,17,25,0,22,12,13,1
Cluster-5261.0,11,10,25,21,67,69,20,10,9,25,20,1,8,6,14,30,8,9,6,14,4
Cluster-5262.0,9,4,3,7,5,2,2,1,2,5,0,5,2,4,0,8,1,2,0,3,2
Cluster-5263.0,401,391,433,684,1034,1215,1385,566,568,570,911,264,733,443,428,891,680,517,799,261,1045
Cluster-5264.0,11,4,8,3,18,4,3,19,0,3,15,12,2,13,0,14,19,6,18,13,9
Cluster-5265.0,4,0,6,3,10,2,9,2,0,8,8,6,2,6,3,3,3,4,1,8,4
Cluster-5266.0,192,381,431,565,334,757,665,433,558,389,320,350,404,238,366,357,544,328,461,414,703
Cluster-5267.0,2,0,0,1,0,0,3,2,2,0,0,1,0,1,1,3,2,0,0,2,1
Cluster-5268.0,59,60,68,42,68,81,77,62,77,85,72,48,76,97,42,77,82,107,89,51,77
Cluster-5269.0,3,5,4,6,3,12,5,4,5,7,2,4,7,7,16,9,7,12,9,2,3
Cluster-5270.0,6,4,9,28,11,10,16,7,14,11,2,6,13,20,14,11,5,9,26,5,15
Cluster-5271.0,13,12,22,6,7,24,16,7,10,12,15,9,13,10,14,15,14,29,20,27,16
Cluster-5272.0,2,2,5,0,7,4,1,7,4,0,12,5,3,7,8,4,10,0,0,9,0
Cluster-5273.0,10,6,4,16,7,7,7,8,10,9,1,1,5,7,2,15,11,4,7,6,5
Cluster-5274.0,7,1,2,1,2,1,3,0,4,0,0,1,3,2,0,4,1,2,0,1,2
Cluster-5275.0,4794,4563,4227,3880,9575,13161,4682,3632,1835,7160,4886,6053,2372,7013,5749,7401,4647,5399,3121,8160,1709
Cluster-5276.0,1260,1718,1705,1276,4554,3058,1734,1574,739,1977,3304,1181,1159,1881,1218,3245,1562,1386,1038,1974,1055
Cluster-5277.0,2,1,1,4,0,1,0,0,2,0,0,0,0,0,0,1,3,3,0,0,0
